key,source,Translation
BCDD59634C76E308C80AE699D9B11700,อนุญาตให้ค้นคว้าสิ่งปลูกสร้างและสิ่งของขั้นสูง และเป็นส่วนหนึ่งของศาลาหมู่บ้าน,อนุญาตให้ค้นคว้าสิ่งปลูกสร้างและสิ่งของขั้นสูง และเป็นส่วนหนึ่งของศาลาหมู่บ้าน
E4D7F7854AD9B30AEC97F68831897C81,ช่วยให้ผู้ร่วมตั้งถิ่นฐานสามารถรวบรวมน้ำจืดได้ทุกเมื่อที่จำเป็นสำหรับค่าย,ช่วยชาวบ้านของท่านสามารถรวบรวมน้ำจืดได้ทุกเมื่อที่ต้องการ
15B9E0144D92A08E99BEBB9F59EBBB0F,ทำให้ผู้ที่สวมใส่มันสามารถถือลูกศรที่เป็นประเภทเดียวกันได้ 30 ลูก,ทำให้ผู้ที่สวมใส่มันสามารถถือลูกศรที่เป็นประเภทเดียวกันได้ 30 ลูก
D3480B7B4E21098D579CA3B91D2A33AD,ทำให้ผู้ที่สวมใส่มันสามารถถือลูกศรที่เป็นประเภทเดียวกันได้ 30 ลูก,ทำให้ผู้ที่สวมใส่มันสามารถถือลูกศรที่เป็นประเภทเดียวกันได้ 30 ลูก
7C0CA7BA439ABB92F6945FAE3CA1FF07,ช่วยให้ผู้สวมใส่สามารถพกพาสิ่งของบางอย่างไว้บนเข็มขัดได้,ช่วยให้ผู้สวมใส่สามารถพกพาสิ่งของบางอย่างไว้บนเข็มขัดได้
1642364E486731A5FD5ED5A02E0581B5,ช่วยให้ผู้สวมใส่สามารถพกพาสิ่งของไว้บนหลังของคุณได้,ช่วยให้ผู้สวมใส่สามารถพกพาสิ่งของไว้บนหลังของท่านได้
D6DBE5E44202CBAE6E4268A53B533238,อนุญาตให้จัดตั้งค่าย,อนุญาตให้จัดตั้งค่ายเล็ก
6973BBDA46D38CA410537C9356D27BF8,ช่วยให้ได้พักผ่อน ประดิษฐ์สิ่งของพื้นฐาน และปรุงอาหารระหว่างการเดินทาง,ช่วยให้ได้พักผ่อน ประดิษฐ์สิ่งของพื้นฐาน และปรุงอาหารระหว่างการเดินทาง
7E3E29374C6B6DFA4CEE59B3435D7B76,ช่วยให้ได้พักผ่อน ประดิษฐ์สิ่งของพื้นฐาน และปรุงอาหารระหว่างการเดินทาง,ช่วยให้ได้พักผ่อน ประดิษฐ์สิ่งของพื้นฐาน และปรุงอาหารระหว่างการเดินทาง
E0079790443378EA17D3C49D54AA0E68,ช่วยให้คุณและผู้ร่วมตั้งถิ่นฐานของคุณสามารถสร้างชุดเกราะ เครื่องมือ อาวุธ และวัสดุที่ผ่านการขัดเกลา ซึ่งจะมีความสำคัญต่อความสำเร็จของค่ายของคุณ,ช่วยให้ท่านและชาวบ้านของท่านสามารถสร้างชุดเกราะ เครื่องมือ อาวุธ และวัตถุดิบที่ผ่านการขัดเกลา มีส่วนช่วยสร้างความสำเร็จให้กับหมู่บ้านของท่าน
3E0CF7034DE262923789AA988B2C4CEF,ช่วยให้คุณและผู้ร่วมตั้งถิ่นฐานของคุณสามารถสร้างอุปกรณ์พื้นฐานทั้งหมดพร้อมกับการขัดเกลาท่อนซุง,ช่วยให้ท่านและชาวบ้านของท่านสามารถแปรรูปท่อนซุง สำหรับใช้สร้างอุปกรณ์พื้นฐานทั้งหมดได้
8F8BC02A4E8EC0E261653C8F7E764683,ช่วยให้คุณและผู้ร่วมตั้งถิ่นฐานของคุณสามารถสร้างอุปกรณ์พื้นฐานทั้งหมดพร้อมกับการขัดเกลาท่อนซุง,ช่วยให้ท่านและชาวบ้านของท่านสามารถแปรรูปท่อนซุง สำหรับใช้สร้างอุปกรณ์พื้นฐานทั้งหมดได้
93EC5F9A4CA571FD293CB2B73FD23AAD,ช่วยให้คุณและผู้ร่วมตั้งถิ่นฐานของคุณสามารถสร้างอุปกรณ์พื้นฐานทั้งหมดพร้อมกับการขัดเกลาท่อนซุง,ช่วยให้ท่านและชาวบ้านของท่านสามารถแปรรูปท่อนซุง สำหรับใช้สร้างอุปกรณ์พื้นฐานทั้งหมดได้
2D8C148145A5CDDE35C1E3B0B88FF380,ช่วยให้คุณรักษาสุขภาพจำนวนหนึ่งได้ทันที ดีกว่าผ้าพันแผล,ช่วยให้ท่านรักษาสุขภาพจำนวนหนึ่งได้ทันที ดีกว่าผ้าพันแผล
634C0FC34606FE93A972488794D52CDA,เอาล่ะนี่คือ,เอาล่ะนี่คือ
2032A751492096DC8B369CB42CC53A4A,เอาล่ะพร้อมแล้ว,เอาล่ะพร้อมแล้ว
79AF6D224C09FCE3E7698289777F05D1,เอาล่ะพร้อมแล้ว,เอาล่ะพร้อมแล้ว
1B03A39D4771E353D8CA98BB9A14FD74,ก็ได้ นี่สินะ,ก็ได้ นี่สินะ
485597704FD8FF6B4886989EB2963571,ก็ได้ ฉันจะนำปุ๋ยนั่นมาให้คุณ,ก็ได้ ข้าจะนำปุ๋ยนั่นมาให้ท่าน
067122514BE0C961D57F99AFC24D6DE3,ก็ได้ ฉันจะทำมัน,ก็ได้ ข้าจะทำมัน
B6AF20414B889BFDACF4CFB2008CE1D9,ก็ได้ ฉันจะจ่ายให้คุณเป็นพิเศษ แต่คุณต้องปิดปากเรื่องนี้ ตกลงไหม?,ก็ได้ ข้าจะจ่ายให้ท่านเป็นพิเศษ แต่ท่านต้องปิดปากเรื่องนี้ ตกลงไหม?
EA0DFCD74A8C08AF757167A7BD46840A,ก็ได้ ฉันจะดูว่าฉันสามารถทำอะไรได้บ้าง,ก็ได้ ข้าจะดูว่าข้าสามารถทำอะไรได้บ้าง
870463C749C2256A94E1BFBFC4197416,ก็ได้ ฉันเข้าใจละ ไม่ล้อเล่นแล้ว ฉันจะไปเยี่ยมผู้ใหญ่บ้าน,ก็ได้ ข้าเข้าใจละ ไม่ล้อเล่นแล้ว ข้าจะไปเยี่ยมผู้ใหญ่บ้าน
4BDE455F4EF49557F2E8A793703C63B4,ก็ได้ ฉันจะช่วยคุณ ไปกันเถอะ,ก็ได้ ข้าจะช่วยท่าน ไปกันเถอะ
5A9E2C53457DBC8C0759C589F7A43514,ก็ได้ ฉันจะหาต่อไป แต่อย่าคาดหวังว่าจะค้นพบอะไรที่แปลกแหวกแนวนะ,ก็ได้ ข้าจะหาต่อไป แต่อย่าคาดหวังว่าจะค้นพบอะไรที่แปลกแหวกแนวนะ 
F34F6C5F438940D97E00BE9C109418B8,ก็ได้ มาลองดูกัน มันคงไม่แย่ไปกว่าการไม่มีเครื่องมืออะไรเลยใช่ไหม?,ก็ได้ มาลองดูกัน มันคงไม่แย่ไปกว่าการไม่มีเครื่องมืออะไรเลยใช่ไหม?
49B661274C7B1060A4DA5FA4D3AC6E47,ก็ได้ ฉันจะพยายามตามล่ามัน มีอะไรอีกบ้างที่ฉันควรรู้?,ก็ได้ ข้าจะพยายามตามล่ามัน มีอะไรอีกบ้างที่ข้าควรรู้?
23C369EA47E32978709CC1A408035F31,ก็ได้ ฉันจะนำลูกศรมาให้คุณ,ก็ได้ ข้าจะนำลูกศรมาให้ท่าน
C9684ED343641E904DE8D5A1F8E91043,ก็ได้ ฉันจะดูว่าฉันสามารถทำอะไรได้บ้าง,ก็ได้ ข้าจะดูว่าข้าสามารถทำอะไรได้บ้าง
1832B1E14BF2BF0916BE149FF258F267,ก็ได้ พอล การค้นพบครั้งใหญ่ที่คุณกำลังพูดถึงคืออะไร?,ก็ได้ พอล การค้นพบครั้งใหญ่ที่ท่านกำลังพูดถึงคืออะไร?
0E7ABD1449C9B3639238A1BDAFA86DD9,ก็ได้ ก็ได้ ฉันจะไป,ก็ได้ ก็ได้ ข้าจะไป
244BB7F74A468F85ADE30EB031174973,ก็ได้ ก็ได้ ฉันจะไป,ก็ได้ ก็ได้ ข้าจะไป
90F38B914B5965053949D2B71CE9555E,ก็ได้ ก็ได้ ฉันจะไป,ก็ได้ ก็ได้ ข้าจะไป
9F11890449F0D3535B9F50AE6F660C6C,ก็ได้ ก็ได้ ฉันจะไป,ก็ได้ ก็ได้ ข้าจะไป
D7D684704684CB1FB9511CAEE50B557A,ก็ได้ ก็ได้ ฉันจะรวบรวมสิ่งที่คุณต้องการ,ก็ได้ ก็ได้ ข้าจะรวบรวมสิ่งที่ท่านต้องการ
15B0BE5A46A0AA168A92EF8BE519F999,ก็ได้ ก็ได้ คุณเห็นผีตนนั้นที่ไหน?,ก็ได้ ก็ได้ ท่านเห็นผีตนนั้นที่ไหน?
EBCC17AE423603749BF0F9AA1CC9A430,ก็ได้ แต่ประเด็นคืออะไร? เรากำลังพูดถึงประวัติศาสตร์โบราณของที่นี่,ก็ได้ แต่ประเด็นคืออะไร? เรากำลังพูดถึงประวัติศาสตร์โบราณของที่นี่
960E20764AC1A09E270229BDF94B9E07,ก็ได้ สงบสติอารมณ์ซะ! ฉันไม่อยากสร้างความปั่นป่วนกลางหมู่บ้าน!,ก็ได้ สงบสติอารมณ์ซะ! ข้าไม่อยากสร้างความปั่นป่วนกลางหมู่บ้าน!
FDC38D1A423FEB90E6D9768DB92AA3BD,ก็ได้ ฉันเอาด้วย,ก็ได้ ข้าเอาด้วย
DB73C901471EB0D39E2A20AA0C83421E,ก็ได้ งั้น ฉันจะช่วยคุณ 50 เหรียญทอง,ก็ได้ งั้น ข้าจะช่วยท่าน 50 เหรียญทอง
798A27854279AD087034B58A96057B40,ก็ได้ เอากระเป๋ามาให้ฉันหน่อย แต่ถ้าฉันโดนแทง ฉันจะคอยตามหลอกหลอนคุณ,ก็ได้ เอากระเป๋ามาให้ข้าหน่อย แต่ถ้าข้าโดนแทง ข้าจะคอยตามหลอกหลอนท่าน
2F2AD836421DCA68F6F206A082095728,ก็ได้ ส่งรายชื่อมาให้ฉัน แล้วฉันจะดูว่าฉันสามารถทำอะไรได้บ้าง,ก็ได้ ส่งรายชื่อมาให้ข้า แล้วข้าจะดูว่าข้าสามารถทำอะไรได้บ้าง
15E1546647E30875689435AD5F1C8ABC,ก็ได้ เอาเงินมาให้ฉัน แล้วฉันจะหุบปาก,ก็ได้ เอาเงินมาให้ข้า แล้วข้าจะหุบปาก
525AB56646A0B54457DA0FA8FE684205,ก็ได้ ใช้เวลานานนักหรอก ฉันจะจัดการมันเอง,ก็ได้ ใช้เวลานานนักหรอก ข้าจะจัดการมันเอง
B4BC966246C5DD919F70EFBE265C64AD,ก็ได้ คุณจะต้องจ่ายมา 50 ทอง,ก็ได้ ท่านจะต้องจ่ายมา 50 ทอง
2A2ACF7A4241984CA893438C41893E96,ก็ได้ ฉันควรจะรับมันไหม?,ก็ได้ ข้าควรจะรับมันไหม?
D55497BB485B87B9800312A1CD154C67,ก็ได้ พูดมาเถอะ,ก็ได้ พูดมาเถอะ
429112154D75B619BD246187184AA508,ก็ได้ บอกรายละเอียดเพิ่มเติมหน่อย,ก็ได้ บอกรายละเอียดเพิ่มเติมหน่อย
BE716F3844E9DABCDBA76882AF918030,ก็ได้ บอกฉันว่าคุณต้องการอะไร,ก็ได้ บอกข้าว่าท่านต้องการอะไร
526FD27B49D3E8E9EBEEFDB7B7D83800,ก็ได้ ปัญหาก็คือ ตอนอยู่ในป่าฉันถูกฝูงหมาป่าโจมตี ด้วยความตื่นตระหนกฉันจึงขว้างดาบใส่พวกมันแล้ววิ่งหนีมา,ก็ได้ ปัญหาก็คือ ตอนอยู่ในป่าข้าถูกฝูงหมาป่าโจมตี ด้วยความตื่นตระหนกข้าจึงขว้างดาบใส่พวกมันแล้ววิ่งหนีมา
F55E522A467FF629F646FAB7FF368FBA,ก็ได้ มาเริ่มกันเลย,ก็ได้ มาเริ่มกันเลย
73318FB446EE96F31E435D8663E6837D,ก็ได้ ในรายการช็อปปิ้งของคุณมีอะไรบ้างล่ะ? ฉันจะไปเอามาให้,ก็ได้ ในรายการช็อปปิ้งของท่านมีอะไรบ้างล่ะ? ข้าจะไปเอามาให้
354AEF74459E088EF9299D802187F5B3,ก็ได้,ก็ได้
FA67A93F4A15BE96122701810D31E8D7,ก็ได้,ก็ได้
61F29ED0472B93DA8A3E53B82CC83AFC,ก็ได้ ลาก่อน,ก็ได้ ลาก่อน
E37DFCDC40AD52F94CCC9B9BB10DC9D7,ก็ได้...,ก็ได้...
678B3AA34F72B0BD191B9B921A33DCC8,นอกจากนี้ ฉันมีสิ่งเหล่านี้สำหรับคุณด้วย เลือกสิ่งที่คุณต้องการ,นอกจากนี้ ข้ามีสิ่งเหล่านี้สำหรับท่านด้วย เลือกสิ่งที่ท่านต้องการ
AA9E9A904550900D38777794A35D8D85,ฉันหวังว่าคุณจะไม่ไปคนเดียว,ข้าหวังว่าท่านจะไม่ไปคนเดียว
C93DB4554C1E92EACD67B986798AB4C1,นอกจากนี้คุณจะต้องนำเครื่องเทศมาจากนักสมุนไพรที่อยู่ใกล้ ๆ ด้วย พวกมันจำเป็น,นอกจากนี้ท่านจะต้องนำเครื่องเทศมาจากนักสมุนไพรที่อยู่ใกล้ ๆ ด้วย พวกมันจำเป็น
124BD9E34928C35E536237AC2A47428C,Alt,Alt
62A144DC44D3400BF9A871A324BE2874,Alt,Alt
9471DF9541ED04F72C32E2AA2A86330F,หน้ากากบ้าอะไรล่ะ?,หน้ากากบ้าอะไรล่ะ?
653AAF244494E6FFADC1F18383227657,มีความสุขนะ! แล้วเจอกัน,มีความสุขนะ! แล้วเจอกัน
82F176724EAABE8917D2BD9A2B719D29,ชื่นชมความพยายามเสมอเพื่อน คุณไม่เพียงแต่ให้เชื้อเพลิงแก่โรงตีเหล็ก แต่ยังทำให้ชีวิตง่ายขึ้นอีกด้วย,ชื่นชมความพยายามเสมอเพื่อน ท่านไม่เพียงแต่ให้เชื้อเพลิงแก่โรงตีเหล็ก แต่ยังทำให้ชีวิตง่ายขึ้นอีกด้วย
55F22EA94EA0ED4D13834386821AE7DD,ยินดีที่ได้ช่วยเหลือ,ยินดีที่ได้ช่วยเหลือ
87F387924A9F6B917AD7C1A5A625D2E6,ยินดีที่ได้ช่วยเหลือ,ยินดีที่ได้ช่วยเหลือ
91D06BDF43D4418F43E5898ABB8C37D5,ยินดีที่ได้ช่วยเหลือ,ยินดีที่ได้ช่วยเหลือ
A78C1B4B46644C8C300373ACAE04DB0C,ยินดีที่ได้ช่วยเหลือ ฉันจะทำอะไรให้คุณได้บ้าง?,ยินดีที่ได้ช่วยเหลือ ข้าจะทำอะไรให้ท่านได้บ้าง?
458438F34666A16C223BCC81C29E487D,ยินดีเสมอ คุณต้องการอะไร?,ยินดีเสมอ ท่านต้องการอะไร?
071497A644D39AE0A0034BB1718C8D22,อมานิตา,อมานิตา
6C6AEA5F4D3668BC0DC022A1CADC1F74,อมานิตา,อมานิตา
EB7ED01D4C59943CE1BD4DB55DEC38E7,ความทะเยอทะยานทำให้ฉันดีที่สุด ในระหว่างการแข่งขันเพื่อชิงตำแหน่งช่างตีเหล็กที่เก่งที่สุดในหมู่บ้าน เขาได้พยายามก่อวินาศกรรมคู่แข่งรายอื่น,ความทะเยอทะยานทำให้ข้าดีที่สุด ในระหว่างการแข่งขันเพื่อชิงตำแหน่งช่างตีเหล็กที่เก่งที่สุดในหมู่บ้าน เขาได้พยายามก่อวินาศกรรมคู่แข่งรายอื่น
69E6782E4DDA34B1E6CD8DB78DEEC2B4,อเมเลีย,อเมเลีย
B4503C7F4A720E1D3C123789D91DD19A,เอมิลี่,เอมิลี่
436F31934C34266F9668C6A26A6E5587,เอมิลี่ให้คำแนะนำแก่ฉันว่าฉันควรทำอย่างไรต่อไป การมุ่งความสนใจไปที่การค้นหาคำตอบเพียงอย่างเดียวไม่ใช่ความคิดที่ดีที่สุด ฉันจำเป็นต้องสร้างฐานปฏิบัติการที่ใหญ่ขึ้น จ้างคน รับเหรียญ และได้รับการติดต่อในแดนใต้,เอมิลี่ให้คำแนะนำแก่ข้าว่าข้าควรทำอย่างไรต่อไป การมุ่งความสนใจไปที่การค้นหาคำตอบเพียงอย่างเดียวไม่ใช่ความคิดที่ดีที่สุด ข้าจำเป็นต้องสร้างฐานปฏิบัติการที่ใหญ่ขึ้น จ้างคน รับเหรียญ และได้รับการติดต่อในแดนใต้
FED1AF4B42238297838306942B911225,เอมิลี่ให้คำแนะนำแก่ฉันว่าฉันควรทำอย่างไรต่อไป การมุ่งความสนใจไปที่การค้นหาคำตอบเพียงอย่างเดียวไม่ใช่ความคิดที่ดีที่สุด ฉันจำเป็นต้องสร้างฐานปฏิบัติการที่ใหญ่ขึ้น จ้างคน รับเหรียญ และได้รับการติดต่อในแดนใต้,เอมิลี่ให้คำแนะนำแก่ข้าว่าข้าควรทำอย่างไรต่อไป การมุ่งความสนใจไปที่การค้นหาคำตอบเพียงอย่างเดียวไม่ใช่ความคิดที่ดีที่สุด ข้าจำเป็นต้องสร้างฐานปฏิบัติการที่ใหญ่ขึ้น จ้างคน รับเหรียญ และได้รับการติดต่อในแดนใต้
5377BD834B8044CAEC43CCAA952A942A,เอเมลีบอกว่าคุณมีข้อมูลให้ฉัน มาทำให้มันรวดเร็วกันเถอะ,เอเมลีบอกว่าท่านมีข้อมูลให้ข้า มาทำให้มันรวดเร็วกันเถอะ
E99B7F444D3BD971F7988F8995A1B062,เอมิลี่ขายแผนให้ฉันหว่านความไม่ไว้วางใจในหมู่ บริแกนด์ โดยนำโทเค็นที่ขโมยมาจากหนึ่งในนั้นไปซ่อนไว้ในที่ซ่อนของพวกเขา แม้ว่านี่จะไม่ได้จุดประกายให้เกิดการกบฏครั้งใหม่ แต่เราก็สามารถสนุกไปกับการดูพวกเขาเปิดใจกัน,เอมิลี่ขายแผนให้ข้าหว่านความไม่ไว้วางใจในหมู่ บริแกนด์ โดยนำโทเค็นที่ขโมยมาจากหนึ่งในนั้นไปซ่อนไว้ในที่ซ่อนของพวกเขา แม้ว่านี่จะไม่ได้จุดประกายให้เกิดการกบฏครั้งใหม่ แต่เราก็สามารถสนุกไปกับการดูพวกเขาเปิดใจกัน
F9C866FD4E11CBF6F9CAEEAAF8BB9665,เอมิลี่บอกฉันว่าผู้ใหญ่บ้านของแพดสโตว์ต้องการความช่วยเหลือ ฉันควรจะพูดคุยกับเขา,เอมิลี่บอกข้าว่าผู้ใหญ่บ้านของแพดสโตว์ต้องการความช่วยเหลือ ข้าควรจะพูดคุยกับเขา
DD9382654F9451622F7473A1B8D68C93,อเมลีพูดถูกเกี่ยวกับคุณ คุณชอบที่จะพูดคุยจริง ๆ,อเมลีพูดถูกเกี่ยวกับท่าน ท่านชอบที่จะพูดคุยจริง ๆ 
BF01CFB047A589DC060E9F9C6AFA7290,เอมิลี? แล้วเธอล่ะ?,เอมิลี? เกิดอะไรขึ้นกับนาง?
4A6A77224CCCDDAA52C7B2B5FA7D56EA,กระสุน,กระสุน
D4D4C0E94953AD3F916056B45C44B630,จำนวน,จำนวน
FE152ED0414E2095CACC80BD2732E116,น่าขบขัน ถ้าฉันส่งสัญญาณ ลูกธนูจะยิงเข้าตาคุณก่อนที่คุณจะรู้ตัวเสียอีก,น่าขบขัน ถ้าข้าส่งสัญญาณ ลูกธนูจะยิงเข้าตาท่านก่อนที่ท่านจะรู้ตัวเสียอีก
91BF12BD447690E82D1420BE5670E85C,ซากปรักหักพังโบราณ? นั่นเป็นสิ่งที่พบมาก,ซากปรักหักพังโบราณ? นั่นเป็นสิ่งที่พบมาก
0805A27F4DA9E5C0545A7CB4B06484FC,ขวานที่ทำมาจากก้อนเหล็กรูปร่างหยาบ ใช้เป็นเครื่องมือตัดไม้แต่ยังใช้ในการต่อสู้ได้อีกด้วย,ขวานที่ทำมาจากก้อนเหล็กรูปร่างหยาบ ใช้เป็นเครื่องมือตัดไม้แต่ยังใช้ในการต่อสู้ได้อีกด้วย
D94741E54558F8B78CAFB9B6DAB0DC57,มรดกโบราณ,มรดกโบราณ
BD9C571B475AAE28732DF4934B10112D,มรดกโบราณ - แบล็คริดจ์พูล,มรดกโบราณ - แบล็คริดจ์พูล
C09862AB426D5CC75E1003A641C90238,มรดกโบราณ - แบล็คริดจ์พูล,มรดกโบราณ - แบล็คริดจ์พูล
CA03FD79410D80A66BA2DC85C049A712,มรดกโบราณ - แบล็คริดจ์พูล,มรดกโบราณ - แบล็คริดจ์พูล
006F3B7B482683DA0782BC8C2C37BF06,มรดกโบราณ - แบล็คริดจ์พูล,มรดกโบราณ - แบล็คริดจ์พูล
3B2E4FAB49BF95B4D9E9E7B3E0839766,มรดกโบราณ - แครสเมียร์,มรดกโบราณ - แครสเมียร์
844462C64F8E2FE7E680679190E6B772,มรดกโบราณ - แครสเมียร์,มรดกโบราณ - แครสเมียร์
E65D90C74C77808330CABBA2832EEF78,มรดกโบราณ - แครสเมียร์,มรดกโบราณ - แครสเมียร์
4BE810174F7C43DB2F843AA7B6D574F8,มรดกโบราณ - แครสเมียร์,มรดกโบราณ - แครสเมียร์
4232C10342EDB9CDD09441811BC69B1E,มรดกโบราณ - ฟาร์นเวิร์ธ,มรดกโบราณ - ฟาร์นเวิร์ธ
95258C1D4E3D7D0362936A8D6CCB9F40,มรดกโบราณ - ฟาร์นเวิร์ธ,มรดกโบราณ - ฟาร์นเวิร์ธ
D6984832493A57C71FBA9CAE0947D3EC,มรดกโบราณ - ฟาร์นเวิร์ธ,มรดกโบราณ - ฟาร์นเวิร์ธ
D14401E6485A814915CB6C8B6364417B,มรดกโบราณ - ฟาร์นเวิร์ธ,มรดกโบราณ - ฟาร์นเวิร์ธ
286F45A34721CD5935FBF3B7CB7043A2,มรดกโบราณ - ฮอร์นดีน,มรดกโบราณ - ฮอร์นดีน
373E768841376B8D757096B084444711,มรดกโบราณ - ฮอร์นดีน,มรดกโบราณ - ฮอร์นดีน
E97FC86E4614DA4C7631F29C926153AB,มรดกโบราณ - ฮอร์นดีน,มรดกโบราณ - ฮอร์นดีน
8970DD394C8AF8048E4CC0996DD62F5D,มรดกโบราณ - ฮอร์นดีน,มรดกโบราณ - ฮอร์นดีน
B8099B644D3DD469EF5589B4E30D2D62,มรดกโบราณ - แพดสโตว์,มรดกโบราณ - แพดสโตว์
E93E562948ABBB57A75595B04EA752BC,มรดกโบราณ - แพดสโตว์,มรดกโบราณ - แพดสโตว์
F06532DE4225AA00A2C196911C80D4DC,มรดกโบราณ - แพดสโตว์,มรดกโบราณ - แพดสโตว์
E5CD88D34CA690104295D0A952102E01,ศาลเจ้าโบราณคุณว่าไหม? ฟังดูเหมือนเป็นสิ่งที่ควรค่าแก่การเรียนรู้ ฉันควรเริ่มต้นที่ไหน?,ท่าว่าศาลเจ้าโบราณงั้นรึ? ฟังดูเหมือนเป็นสิ่งที่ควรค่าแก่การเรียนรู้ ข้าควรเริ่มต้นที่ได?
DAEB186B430E1AF2FEA4DF87DE6D8EB7,และของฟาร์นเวิร์ธเป็นเกียรติแก่เดวานนอส เทพนักรบ,และของฟาร์นเวิร์ธเป็นเกียรติแก่เดวานนอส เทพนักรบ
3C4F17F84890017716F2DCB03DF3B9DA,แล้วพระเจ้าจะสงวนส่วนแบ่งของเรา เป็นการลงโทษจะเลวร้ายยิ่งกว่าสภาพการทำงานที่น่ากลัวที่คุณเป็นอยู่ตอนนี้!,แล้วพระเจ้าจะสงวนส่วนแบ่งของเรา เป็นการลงโทษจะเลวร้ายยิ่งกว่าสภาพการทำงานที่น่ากลัวที่ท่านเป็นอยู่ตอนนี้!
4FF26C7F4F04B41E0290E3A9141E475F,และฉันคิดว่าคุณคงไม่รู้ว่าพวก บริแกนด์ เหล่านี้คือใคร หรือฉันจะหาพวกเขาได้ที่ไหน,และข้าคิดว่าท่านคงไม่รู้ว่าพวก บริแกนด์ เหล่านี้คือใคร หรือข้าจะหาพวกเขาได้ที่ไหน
608D32B047A2A924AD90BEB8B13AC0E0,และฉันไม่อยากเดินทางไปหมู่บ้านอื่นในขณะนี้ ที่นั่นมีเรื่องตึงเครียด ฉันรู้สึกไม่ปลอดภัย,และข้าไม่อยากเดินทางไปหมู่บ้านอื่นในขณะนี้ ที่นั่นมีเรื่องตึงเครียด ข้ารู้สึกไม่ปลอดภัย
2803F45240E2958CBA2752968C9C4DE3,และฉันคาดหวังเมล็ดข้าว ยอมแพ้ซะตอนนี้ ไม่งั้นเราจะเลิกทำตัวดีต่อกัน,และข้าคาดหวังเมล็ดข้าว ยอมแพ้ซะตอนนี้ ไม่งั้นเราจะเลิกทำตัวดีต่อกัน
ACFEB9C54CD3085AF5E628BFCC4D38F2,และฉันก็รู้ว่าพวกเขาเก็บความลับไว้ที่ไหน และพวกเขาเก็บหนังสัตว์ที่ปล้นมาจากผู้นำไว้ที่ไหน วางเหรียญไว้ตรงนั้น แล้วรอให้การแสดงเริ่มต้นขึ้น,และข้าก็รู้ว่าพวกเขาเก็บความลับไว้ที่ไหน และพวกเขาเก็บหนังสัตว์ที่ปล้นมาจากผู้นำไว้ที่ไหน วางเหรียญไว้ตรงนั้น แล้วรอให้การแสดงเริ่มต้นขึ้น
326BD7F644C8414A29C4E19B11985464,และฉันต้องการให้คุณหุบปากแล้วส่งกระเป๋ามาให้ฉัน,และข้าต้องการให้ท่านหุบปากแล้วส่งกระเป๋ามาให้ข้า
A0220BEF483F8B7B91ECC0BC8DC09AA2,และฉันอยากให้คุณรู้ว่าฉันพยายามดูแลผู้ที่ร่วมมือกับฉัน ดังนั้นหากฉันสามารถช่วยคุณในทางใดทางหนึ่งได้เพียงแค่ถาม,และข้าอยากให้ท่านรู้ว่าข้าพยายามดูแลผู้ที่ร่วมมือกับข้า ดังนั้นหากข้าสามารถช่วยท่านในทางใดทางหนึ่งได้เพียงแค่ถาม
9AF5275E4FD16C59FD172EBA6F646C7F,และฉันยอมรับว่าเธอไร้เดียงสานิดหน่อย อวยพรเธอด้วย แต่หัวใจของเธออยู่ถูกที่ และนั่นคือสิ่งที่ผู้คนสนใจในตอนนี้,และข้ายอมรับว่านางไร้เดียงสานิดหน่อย อวยพรนางด้วย แต่หัวใจของนางอยู่ถูกที่ และนั่นคือสิ่งที่ผู้คนสนใจในตอนนี้
0F0036704BD72F7465B6779389C67225,และฉันจะฆ่าใครก็ตามที่ฉันต้องการ! <ต่อสู้>,และข้าจะฆ่าใครก็ตามที่ข้าต้องการ! <ต่อสู้>
5DA1DF1B46CA69196CC1D382FF0C8032,และฉันเดาว่าคุณไม่สามารถเห็นด้วยกับปัญหาเล็กน้อยนั้นได้,และข้าเดาว่าท่านไม่สามารถเห็นด้วยกับปัญหาเล็กน้อยนั้นได้
C23E133B49BEEDD7417D50ADB2323404,และฉันไม่สนใจที่จะทำงานกับลาไร้อารมณ์ขัน แต่น่าเสียดายที่ฉันไม่มีทางเลือกอื่น,และข้าไม่สนใจที่จะทำงานกับลาไร้อารมณ์ขัน แต่น่าเสียดายที่ข้าไม่มีทางเลือกอื่น
329BEC9F4C93ADCACEFF68B25254BD15,และเธียน่า… เธียน่าก็ถูกสังหารท่ามกลางความสับสนวุ่นวาย ด้วยดาบของล็อกซเล่ย์,และเธียน่า… เธียน่าก็ถูกสังหารท่ามกลางความสับสนวุ่นวาย ด้วยดาบของล็อกซเล่ย์
D7CEF79D47C52E7CD913C6B324891385,และในขณะที่เราเผชิญกับความท้าทายที่มากขึ้นในอนาคต ฉันเชื่อว่าการประนีประนอมและความร่วมมือเป็นสิ่งสำคัญ แม้ว่าเราจะอยากใส่ร้ายลอร์ดแอชบอร์นมากแค่ไหนก็ตาม เขาเป็นโอกาสที่ดีที่สุดที่เรามีในการเอาชนะอุปสรรคของเรา,และในขณะที่เราเผชิญกับความท้าทายที่มากขึ้นในอนาคต ข้าเชื่อว่าการประนีประนอมและความร่วมมือเป็นสิ่งสำคัญ แม้ว่าเราจะอยากใส่ร้ายลอร์ดแอชบอร์นมากแค่ไหนก็ตาม เขาเป็นโอกาสที่ดีที่สุดที่เรามีในการเอาชนะอุปสรรคของเรา
