key,source,Translation
26D08F194D92A06C9F5E44BFC669C680,Fourth Weapon Slot,
CB1B3F2046865DCD304B17AFCC9759B7,Fox,
4ED4CD684D9126EDBC2D11B6C6A70882,Frank,
A3AA57B74085A2D27AA78E90D8B09543,Free,
749A037142EC4129C7D8DAA64014D9A6,Free<cf>Population,
4421A87149F9C74253B212BB877E43F9,Free Blackridgepool from the occupants.,
F27FE8DC43E91827C7FDD7BDFFC3FFC8,Free Bradford from the occupants.,
945F1E0B47ADBA5F85639DAC3EA3D9B0,Free Crasmere from the occupants.,
0058278046AE4912C3E9A0BA2294ABB1,Free Farnworth from the occupants.,
300930544DECD3140561AD881FC90A18,Free Haerndean from the occupants.,
6366CDC14A7FFFF5D243438D6012B060,Free Haerndean from the occupants.,
F701FBF1408839E15B414F896E10D22D,Free Horndean from the occupants.,
A5E1F74B41585411B33BB192D436ED83,Free Padstow from the occupants.,
C3465A9A4566C276A1A9DEB1B7E3EE6D,Free Padstow from the occupants.,
2E9AD141406C9B43FC26EF95E8AD686E,Free and talk to {Npc},
B2E474CF4BBDCE062A23CDB4F5010F96,Free and talk to {Npc},
27B7D64141409B29A39BA7A0DF592F06,Free the next prisoner.,
93CA3F0941B7A7C8E844FCB11A144809,Free the next prisoner.,
0DAF35C54019FFE43AE3B49FAB1B26EE,Fresin,
ED74A4834E53908F72629E8E872F738A,Friend,
1200AB40421800C08A4CC28652C490BB,"Friend, do you have enough time to help me with my memorial now?",
8091C0114FB6C9ED437291BE0B63FCFA,"Friend, this minor setback will not quench our thirst for freedom. Don’t worry, the losses will not be in vain. Villagers want to avenge the fallen.",
6737F2884AA6B9CC7524F2B827F36105,"Friend, you showed our village a lot of help lately and we are in dire need of you. Some time ago one villager fell sick, I had never seen this kind of illness. He could barely eat, constantly sweating after a couple of days of hallucinating, I couldn't do anything barely stabilize his condition. Even worse, more villagers started showing similar symptoms. I'm almost panicking at this point…",
614670FB42F205AC2A0C2A8A52F06A9B,"Friend, you showed that you deserve the title of Protector, our hearts are burning to stand against the oppressors. Our best archers are yours. Are you ready to hunt?",
718EDAE24FBBAB8428E224999D873B57,"Friend, you showed us the mistakes of our ways, we shouldn’t make deals with the Lord. We want to apologize.",
457A581B435DE16FD2DAA2B803584B75,Friendly,
17AE230B418DA844232BE88DD81307D0,Friendship can be found in the most unexpected places.,
3E594D22488D89F5613790BFE04C4755,Friendship can be found in the most unexpected places.,
7CA6511844B777F6D93C52BFBE169FC2,From carpentry to warfare? I like that plan. I’ll get what you need.,
F813D8B040C66A485920A1BAA614B11C,From material,
46C7E51C4AF127E8EEAA95BAC690FECB,"From the well… But those are not the symptoms of drinking raw water… That means someone had to add something to the well. This whole thing adds up, when you were speaking to the sick who was hallucinating, regained some consciousness, and said that he saw someone near the well in the middle of the night and followed him to his camp in the forest.",
69405904479C38A6E4C584B01D6C297A,"Frontiersman's Helm",
F2FDEDAB478DD08E3B747E8F3999FC25,Fruit,
2E5CE75D499D9B85EE2874948D50B9E5,Fruit growing in Orchard. Used in various foods and potions.,
5A98970347BF23FDE6E55CAB242AF9F7,Fruit pie,
120A8ECA465E683846ACC5B1ECC8B425,Fuel,
CD16D6174AA694BF181BD5A953738248,Fuel,
DBC86A4443164D7ECD93FDBFEEAE0255,Fuel,
790B3A454D4628A318FB29915C30FA58,Fuel for smelting metals. Can be produced by burning logs at Coal Burner.,
EBE9309A43E77E636BEE34AC3ACD807C,Fuel for smelting metals. Can be produced by burning logs at Coal Burner.,
2DABC05E479A88D3878C89955EE25D2B,Fulke,
3DD24066439A3797A6EFA5B7CDD82051,Fulke,
698BDE194D14A3A185A6EB825869E203,Fulke,
C201745C478447A8C0FABFA3261DB1CC,Full,
9C523BC44FC37370E4023A9AC53328FE,Full Cost,
B341BA2B478E9951AD157C9C8405B332,Full Cost,
1D64B9904539832DA735D5A1BC18229F,"Funnily enough, I feel like I’ll be safer with you than anywhere else. You have my allegiance.",
42D0BDA548FD03C458CAE3B66FB96E3C,"Funnily enough, I feel like I’ll be safer with you than anywhere else. You have my allegiance.",
D7E6B51340B397E8D3DE1FA63DB6BB66,"Funnily enough, I feel like I’ll be safer with you than anywhere else. You have my allegiance.",
C95CB4C741BF449C02CDF39B7BC9B8CB,"Funnily enough, when he burns himself on the forge or drops a hammer on his foot, he has no problem asking for my help.",
7ACD0C9B4C604E8249A8E6BCB620D4A5,"Funny you should mention that. I've actually come across one of these shrines already.",
7AFD1BE448A45D2D7E584AB9ACDD1331,Fur,
66E1B54E4C5D7972DA4377B90053FD07,Fur Cape,
F84B9C714D41AEE56901A99ED222D88D,Fur Piece,
B0F5E1314B3570AC35800A8CD4693D1D,"Fur, Pelt and Gold",
F95649F94A5CB9FA8C1EAC97D782BAA2,"Fur, Pelt and Gold",
27CFE5FA4F9016E580E9259CD4600C03,Furnace,
D84D2FF147BFB2DECAC297A0BAEA8D7F,"Fuzzy memories of her fill my head as I stand here, lost in thought. They're like fragments of a distant dream, fading with time. I strain to recall more, but all that surfaces are glimpses – the blue of her eyes, a faint hint of her familiar scent, and the soft song she'd sing when she'd tuck me into bed.<cf><cf>Regret weighs on me. There was no proper goodbye. When I had to flee Karvenia, I needed to see her one last time. I called out for her, but she wasn't there.<cf>Now, all that's left is this emptiness. She's gone, and all I have are these echoes of her love, guiding me through the dark days.",
A2B54D764BF202796288A6ADB43E61BF,GAME DIRECTION,
13C60D274626382B94A8EC9E593AAEF2,GAMEPAD COMBAT DIRECTION DEADZONE,
3BE433BE4A576E031DD965A22DA18013,GETTING UP IN,
A7FB6B7C404A9B8003699EA974480EF2,GLOBAL ILLUMINATION QUALITY,
80F6C9364FBC827C0D447AA5C6235ACB,GRASS,
BD46FC1744ABE703D2A91C9584FE2043,Gabriel,
2EFF6B3046FEEA76CCE1C281C0AF654B,Gabriela,
888B5CB548F70A18B0779D9E2B8AB4D5,Gaenor,
D224224448094926826E8CB70F11AB67,Gained trust in {SettlementName},
4C3A88E446F4D870FCC10D91F5549C86,Galeran,
A14F89B24E690ED16411B490B0C1EE43,Galien,
CFC863DF4F30D83F2BA4F1A4CDFEF883,Gallien,
3102DDDE46F263FF0752CFADC7828E9F,Garlic,
B9B865EE49FA74346C4C00AF27A1A08E,Garlic,
74F642154673438D91AE42802B194353,Garlic Seeds,
2B1CA52F45496760EE7258AD225C124B,"Garlic, you say? It’s a little clove of magic, that is. Crush it into your meat for a flavor that’ll warm the heart, or mix it with herbs for a potion to keep you hale and hearty.",
7F44D0994C1B05D7EA007D8786C0A6A7,"Garlic? Oh, it's the soul of cooking around here. Toss it into soups, stews, or roasts, and it turns any bland meal into a feast. Some even hang it up to ward off bad spirits and worse illnesses.",
BAC2EA1C4F2A833F619E1287B573E03C,Gate,
3A269C92481B3394737B8581503435A9,Gates,
17882A9E45EA2E83EAF23AB6C4DA26CB,Gather Water,
506E6F5840C6AA1A5B718CB88F549C24,Gather Water,
012A58AD447958154E8A708B8CFC1F35,"Gather some people, put swords in their hands, and take the fight to Ashbourne. Even if it’s a trap, he has no idea how many people you have on your side right now. He’s underestimating you.",
A94B78EB481EA4D33A46FBAF68B107FB,Gather the grain from farmers,
3DB5D5A745E94503BB6306B54B7167A4,Gathering,
C1741BEF409BA588C91F2B8FCD9EA8FD,Gawin,
FF5ED90E47E5348BC887939188FAD9D9,Gear,
E367EC184B465CA962E986B110CD6C32,George,
D1EC8CDD448A152BF2794D9926570332,Gerbold,
412F7A57471000168ED67BAE6017C3CE,Gernier,
CF328E1B4C870F33524C8AA50B921C66,Gertrude,
562FB39B4A575EC65E181389E81EA7F8,Get Booze from a Herbalist,
11B98941450B743562A272B51ABF80A0,Get back to {Npc}.,
F1CD20714870512755BC6E94AB413A01,"Get drunk and make a decision? Honestly, that’s not the worst piece of advice I’ve ever gotten. I’ll give it a go.",
E5B924114B2BAFA1946C78A568C3F016,"Get lost, I don’t want to speak with you.",
96446523439C193508BA638F70A4CE81,Get lost.,
2D629CC8460AA9217524C4AC43DCFFB2,Get materials needed to rebuild Padstow Village Hall,
79FF849845AE7BCF62107C86A4FACF15,"Get out of here, villager. This doesn’t concern you.",
6E64DABC403F8895D0C64880865CFBCB,"Get out of my face, or my friends here are gonna make sure that you won’t be returning home in one piece.",
9BCF63C24CD3997239547CB19B54C6A5,Get rid of Fishing Guild member.,
FC661E794ACE311CDCCFC8BAECDF7892,Get rid of bandits,
228E33EB431DD635447940916547BB8A,Get rid of bandits by sword or bow,
35F267884DF5341F18887696CA46C641,Get rid of bandits by sword or bow,
E3E7823644E1F9F21D44A88D82C7BD72,Get rid of the bandit’s camp near Padstow,
F6E21D3442886956CEC4719C745DC1C3,Get rid of the bandit’s camp near Padstow.,
DD45AA1D4B89B24111E55FBBEE983789,"Get the horns, bring ‘em back to me, collect your reward. Not just coins, but knowledge too.",
826930E54B5F6BB88989F3AAC1D4F55C,Get the list from Marek Tholy and tools from Sambor and bring them to {QuestGiver},
CFCD1EE943C9BE0242D864835BF414AF,"Get the remedy and bring it here, if it's not too much of an adventure for you. You will find him in the shack near the village.",
1C5A75E644FDCA2EA2DF219DA6CD8214,"Get to the point, I don't have time.",
237EF8674468EC4133AA2DBBC26C4CB2,Get to the point.,
6F42F5F2457618086B4363B39882A30B,Get to the point.,
D88E2F544AC9E1F0FB5BEF8E180251A6,Get tusks needed for powder,
386C5DF34821913AE7DFC68EC8ABB16B,Gil,
5D737C644AA2A82D275E6D8C0995D06D,Gilbert,
555AE9CF457CF198ACB7E2BDFDE1D38B,Gilpin,
8746780E4C61D1E556667F830AA5C67D,Gilpin,
0371D6E64C386C9FEFDAA3BBF17AF95F,Gilroy,
0637060040F5F4D5C937E391766D425A,Gilroy,
07DD69A048545757A123E8A2B3F314A7,Gilroy,
1C43ACBB47D87FCBAFF1B6BA335F1575,Gilroy,
20A9BABC40D669158F375686A2512900,Gilroy,
34BC2F4F4141582D3EBE75BB3F11F9C0,Gilroy,
4590ADA8450DFE651A04DFB22582B357,Gilroy,
618EB5B046FF1E1EADBAE59E15339981,Gilroy,
77B2E85345184FC648938985EE478B46,Gilroy,
7A0AC67E4ECB4702F6C9DCAF5E071684,Gilroy,
88CB73774344C47D538DB38015A2697D,Gilroy,
9E3DC60742B54BEA86E2B2A7D1BDD36D,Gilroy,
C771017B437B2BA44A52EA83C038ECEA,Gilroy,
D97C4E934E9C906DFFB209B3D75B5D32,Gilroy,
24AB8B5246AC1CC5AFD6478B71F26BF4,Gilroy Loxley had been present in that village too before the election. He was even in charge of receiving votes for a time.,
70503DD14965C5CC7AC30DB31020EF39,Gilroy Loxley had been present in that village too before the election. He was even in charge of receiving votes for a time.,
1A96E02A4A896E11CFB1B0A1A25FF541,Gilroy Loxley killed Thiana. We’re going to get revenge.,
D3BFF2594BBEF72A899CF4BEF80BCAC8,"Gilroy Loxley, one of Ashbourne’s men, was collecting votes in the village. I don’t trust that.",
5151E8DA45D7F8B752D7A1881D947055,"Give it here, let me take a look…",
FB37614E4570C265A2C2479BC0CEE3A6,"Give me a chance to earn your trust. If I fail, I’ll leave you alone.",
4FD8EC3C4CA9FE923018A5A7EDC9AAF3,"Give me my gold back, with interest, and I won’t draw my weapon.",
B3C0F58F4F8F5ADAD1C446B02F04A763,Give me the list and I will see what I can do.,
17B8735547EE617240D6B3ADCD2D4935,Give me the names.,
8B16FB014E05D478C585659B8D7E1A15,"Give me the truth, Anna, or I’ll tell the Elder. Why do you want to kill this man?",
69730704488A63585914B7BA2B82E1E8,"Give me your map, I’ll show you where it is.",
F12E7DBC4E76E3D9ED4D639BB9362C14,Give order,
D6393E9144F897A1EC54AC9DA5B8FAAB,Giving it another thought… I need to do something else first.,
6631D6FA4485556378BE7CA5435619A3,Glad I could help.,
707518D8497027766A41D4AF0CBC28A2,Glad I could help. Just make sure to aim those arrows at something other than your feet.,
11D0C76341C58018916FA5B3C1A5BFF4,Glad to hear it!,
2AB0B55C4086B72A5967A3A67C069A82,Glad to help. Do you need anything else?,
235801ED4A428245D59E43B73837F5DF,"Gladly, let’s get rid of the Brigands and make this village free.",
645E1B884793BA49691EC089F950F960,Gladstone,
AAE8FE5C44C61C3B3F7933BA5CA3FAA0,Glass,
4280A5A448F25AE2A585A9B373042BF8,Glassworks,
A1CD9FD84B77ABC1389B7DBFEDE0C9FC,Glassworks,
DC2942B84CB4E0537A7B85B05236A29D,Glassworks,
B63A6C584F9482191E304481AB671576,Glorious purpose,
CA6D7C4B4AB7FBB295FC548A461C88DE,Gloves Slot,
5CC75A08461F34F59172A3BB7BE0806C,Glue,
4136ACF04D949CEB3C1F4781821FAB63,Glue for Blacksmith (Quest Item),
7F46F10246207E08FADCFC831006C78A,Glutton,
F07AA0FD44D499AE9D6A4BA69927FAF9,Glutton,
48A467684BFF8865624FCEB3D444F4D4,"Go ahead, I’ll answer what I can.",
DBAF57DD41E3B8995B9F16AB8F5FFF48,"Go ahead, what is it?",
57FBAFCE4BF067F7D98136A4A8EF8E46,Go ahead.,
70A4CB414633555D2679BBB15C9E1E92,"Go and kill them however you like, by sword or bow! Or by fists!",
57EE6A4C4C8FB3BC3F4032AD1ACDC8E4,"Go back to the village, and tell the Elder about this.",
EDFFAD72405C6565904A8CB88847D4C7,Go back to your wife and tell the Elder that he was killed by a wild animal.,
8EACE1B2402C374AAB9238B5B9CD4EFF,Go on.,
7C77C7914E27608B140340A6639ED0DF,"Go out into the forest next to the village, kill some boars and collect the tusks from them.",
6AE6AB6A4CD057E9BC816F9D39134B09,"Go speak with Amelie. She’s a bit of a troublemaker, but her heart’s in the right place, or so I have to tell myself.",
6DF39FC24E1727DC7DA1CE8AF5D4FA73,"Go take a break, buy yourself an ale or five. This is going to take a while. Come back tomorrow, and I’ll have all of Robin's bits ready.",
988717D7407223E5897959BE24CF54DF,Go to Farnworth. Lucy Lane is my daughter. Good luck traveler!,
53E4247B44239C77BB0B689B0EAD8003,"Go to Padstow and Farnworth, and just get the grains from them.",
313A32404F2330A06D18909B26971FA8,"Go to the docks, there will be a boat waiting for you.",
7975B3FE4150DFD6A6502B933B2379C5,Go to the forest and gather mushrooms and herbs.,
AB0D0B1242F47A6EAD0F0AAC33E67466,"Go to the nearby forest and gather the herbs I need, and bring me a small backpack.",
233C5A454C5C2E061E921796240FFEE5,Goat,
17D509DD480664869226BA847E46B673,Gobert,
C3050E744473245E1AA34F839EE0AB52,"God, the queen must hate the people of the Lowlands if she is even trying to poison us, but do you have anything? Poison samples?",
15AD05B3448E04BF1C18A2A99CD15B27,Godfreed,
DE32CB654460F6AC967C209232B0EC26,"Gods I wish I could trust me, but I think there can be something you could help me.",
BFB86E714BE295F38C1C83849A7E7810,"Gods above, did you really kill those wolves for the Elder? That’s hilarious!",
62EB5CAA41C689CA168D52AD023445DE,"Gods above, it’s the fields. The damn bandits blocked the way, and now I'm up to my neck in it. Can’t access the wheat!",
67B1D7D24F7875944FA75EA9D76A82BC,"Gods! I can't believe it.",
1A1467CC4BFCE397083833B12F5EDF94,"Gods! You are a true hero! Take this gold, you earned it. I can safely say that you’ve saved my life.",
43C0DD81452EDDE82E276F9C0987E411,"Gods, I wish my laziness were the problem here. But we can help each other to get out of this, I reckon.",
0428CAD4448FE5B671B1019BFF3424C9,"Gods, I’m sorry for putting you in danger. What happened to the farmer?",
1C7825294FF42456317814B0A80F78D4,"Gods, finally! Take your half.",
7D8C48C04A04F601EDB16C98FC0A2AEA,"Gods, finally! Take your half.",
F1B98A464CA4D2E809C1D49F44541EBC,"Gods, let it be your way, I will help you.",
707888CC489B7E50672370BD4CD7D1D6,"Gods, my heart nearly jumped out of my chest when I saw them. A shadowy figure on the border of the village.",
28A9C7374D532E213F86DF8895C4A96F,"Gods, why does that old man think I know about everything that’s going on in this place?",
214BCBB542E99A8989C40B995E4DD78A,"Gods… you are a person with a really weak memory. I suffer from a relentless fever, a terrible cough, and my body aches relentlessly. My vision grows hazy by the day.",
BE29799B419C7024C9D95593497F71D0,Gold Bar,
87412C4249F43EC984B6329746AD0B7E,Gold Ore,
4D0D6497432CA116A2F182AA1EB18C41,Gold that you found in the bandit camp. Looks like it belongs to someone.,
5161296D4A705314AD6BD896A219753D,Goldcrest,
D8A5DF4A49D22B6036E7DBBE09F6949A,Goldcrest,
51EC68204161E8693852D48DD9640D89,Golden Scales,
99674B0441C57A0575C399834FE38054,Golden Scales,
4281F7744ACF4AD299880099F96C9014,Golden Scales Quest,
5BF2E7114CC1DBF83CC4F89F35B218F3,Golden Scales quest item.,
5FB2AB074EDB917361823489BFD00417,Golden Scales quest item.,
8384F37046BAB0AD0CF221B5FCF54005,Golden Scales: Part 1,
7630C92045BFD5F30CD163B7D938CD26,Golden Scales: Part 2,
034CC6604BEC10E17CF0C6AA9F6FE2A8,"Golden Trout, you say? Never heard of it. I’m not much of an angling expert.",
288CF433463F14F898B85486410A3187,Golden Trout? I suppose I’ll find it in the same place as the three-headed rabbit and the endangered unicorn?,
003318DB4680426C7CF38A93BF6DF9A7,Golden coins used as currency.,
FA67CB9446651A795725A680BF70F531,Good,
6D8B567B45C5DA4522B2689E2606DAAF,"Good call that the Elder told them to leave, the Brigands could’ve retaliated and caused more damage.",
C72FB27C4200C9DED975DF8C1B85F4FC,Good call. I’ll talk to her.,
BB79AC524CC7AFEFD98BD7929EF6F0AF,Good choice.,
CC57858944694EB0E92993A3CD804FBF,Good choice.,
DCE95DDA4C83C400C3CD71B262C4BDE0,Good choice.,
A9E08B3949C9F17B0EE174A93CA856A8,"Good day my friend, I was able to mill the Farnworth grain, and I want you to deliver it back to him.",
FBE4FEE74C3B7EEDAC7635978CD3BDC9,"Good day to you, my friend! My name is Patryk Sten, at your service, and hoping for your vote! How can I help you?",
38A44F4D4912B9858239C6852BB4C1E5,Good day to you.,
ABF94AAF4C6D4BA0EAEEE2935984E6E5,Good day!,
80B5FCAF47748572657F5F8003CA5A37,Good day! Are you in need of any natural remedies for your ailments?,
936B9C3D4D0A126B744EB6BE1ACD7EDB,Good day! Are you in need of any natural remedies for your ailments?,
94866EB3437897406CCD5495ACEE2D33,Good day! Are you in need of any natural remedies for your ailments?,
2F85722345E599DB4B73929846271469,Good day! Do you have your ballot?,
B7E619F545E4DD5898C5E1BE90B5E9F7,Good day! I have a message for you from Lord Ashbourne!,
520159634584F266FB34B3A5A5B79C33,"Good day, my friend! Are you in need of any natural remedies for your ailments?",
038759B24F87E8CA082B1092E5A788C9,Good day.,
32A08F734831A4DED03D1E97D1E8754A,Good day.,
4236665A44E9194D9F9AF98B96595834,Good day.,
722C556149267B23BC0038A0FA6CD9B5,Good day.,
B61A4A2742E648D1324B25B164A82B58,Good day.,
B7E4DDD14B3AB99A239212AD42307003,Good day.,
7228203B411A7623B60EF38B63EA9993,"Good idea, I’ll talk to him.",
A027A8104ABABED7E7A34680EEE42E8C,"Good job, I will put them to good use. Here’s a little something for your efforts.",
6C98638140EDCF244C14C3BDD9750918,"Good job, kid! You showed that you’re no stranger to the sword, and that is what we want from aspirants.",
72E18A084B00D81A42A9DB8562E5B9C8,"Good job, mate! I hope Marek didn’t make you work too hard for these.",
8160B3D1460E1ABA68A409B8C553AAC7,"Good luck friend, we are counting on you.",
8ACFB2DD48350EB700F7328664FAC657,"Good luck friend, we are counting on you.",
A50C8E864105C886CC9F2AAE6AAC15C2,Good luck in training.,
6A3C8D804368638E9119F584DB65240C,Good luck on the road.,
E75697E94869AF9E5ADE1DAABC479F57,Good luck to you then.,
594EAE2C4CE7CFCB9303BCAE14BE6E2B,"Good luck to you, but try to not get exiled from the village for torturing bandits…",
67B89A8A4029660CB10E4695DEF2CA4C,"Good luck young one, the Royal Bastards are dangerous.",
A12F92974DFF751152AED08157146231,Good luck.,
3821B1D24875A12BBAE7C8B1F16EBA3B,"Good news, Bessie's lookin' better, thanks to that potion. But 'bout them wolves… They're still roamin' 'round, causin' a ruckus. They're a danger to all our critters. Reckon you could help us out again? Get rid of 'em?",
D2813CC54331C695D104759324BEAC69,Good quality tools.,
C939ECC4476E1B3EB9A8268F79EF4B52,"Good question. He disappeared after he announced the election results. I presume he went back to the Lord’s castle, that’s where he lives most of the time.",
C2E112DE47A3F8EAF78660A888B41A04,"Good stuff. Here you go, shovels ready for action. May your new well be as deep as the ocean, with twice as much water!",
D7B7EEE64D73EF37AF75D1BA3FF0ABC7,Good thing is that you can always count on beer.,
01B26E8441A7D52F2DA3338931C9DFC7,"Good thing you came, because I was having some issues and I could use an extra pair of hands.",
690CED2A42924BDBC05799A9159214EC,"Good to see you, my friend! Let me tell you, I haven’t been able to stop smiling since my election victory!",
3836E6954BD72048ECB22596F10DE414,"Good, good, you’ve done well. Keep up the good work and you may be as great as me in my younger days.",
47B746CA4CA16A7256640EB7B87556AE,"Good, good. Someone with a bit of backbone. He lives in a shack near the village.",
BB1101F34FE7FBDF1861E38BB9893996,"Good, let me check it.",
18E0720C4DD3C367C55364B85C0F8912,Good. I’ve taught you well. Better start gathering your forces.,
340756BC4D4261DCA63742BB6A291F11,"Good. Remember, the brigands' retribution will be swift and fierce. They may even direct their wrath towards your own settlement.",
3864456C4564D8A639EF06836B697B6A,"Good. Remember, the brigands' vengeance will be swift and brutal. They may even target your own settlement. The louder our cry for freedom, the harsher their retribution…",
2A5F0ECA4FDE1D548ADB3996D883FE4F,"Good. Smart. Gather some people, put swords in their hands, and take the fight to Ashbourne. Even if it’s a trap, he has no idea how many people you have on your side right now. He’s underestimating you.",
F15D9F7648B0AB783F496DBCEA47A8D4,Goodacre,
A0282569410524C0EA237D95F8AFF8FC,Goodbye!,
7D66DA3C4FE7DB828286F3A67169DD8F,Goodbye.,
AE78C85546C4668CE9BA0FA70D3077E8,Goodbye.,
E145356F4D453287BAA48BB9F45BD78B,Goodbye.,
14B3A3184381BA6C40620098FC31B853,Goods For Better Future,
B8E29C114F6527A950BFB48B8741DC96,Goods For Better Future,
B340AF1E437502132D748B93B281C6C2,Goose,
95A739A843FD853FFAC0AAAA9DF5A2D4,Gormsey,
23C8E4B748E1CB773319828188E5BBD1,Got caught. Figure out the rest yourself.,
3AC2A98344A3219761BFD683FD7E1FF6,"Got it right here. Let’s hope it's worth all the effort.",
0BF011174CA099ACA614DCB06A3994AC,Got it.,
6D9514ED4AD0AE3483265DB19CD44C4D,Got it.,
9AB9E489471DBD1005A897A8BC7571E4,Got it.,
D57C81184419C2156BC5E4A0CD94EBF1,Got it.,
E78E07324C6B9690468373A58A858E5A,Got it. Sorry.,
13BE84DA47092B75C7C244AE8734582D,Got them right there.,
0919FBF744B5FAFF732D9C9B79C363E3,Got your arrows and quivers. Try not to shoot yourself in the foot.,
DC532C6942665A759962AD995236A495,Gourmand,
2EF4C525463FF9BBE534DE945E799379,Grace,
075702E446EC1962780E1DB76A73716B,Grain Delivery Quest,
6CDB9E3C43A25656033788990BD6A140,Grain Delivery quest item.,
AD3DA78945A854EEF10A2EA547BF39C2,Grain Farm,
AF1CA12347D477FBB5B097A91FA4BE75,Grain Farm,
B9D3A08F4E7097AD92AD5A82811B773E,Grain from Farnworth,
0A2CB5C042E7123FDDCD66AF9514A06E,Grain from Padstow,
EB87BF3741B877E5671725BBDA16495D,Grains,
6FDF88B249506A87BDDCAB84D9AA9653,Granary,
ADD2565D4D12D75E6FAE94B61E45C07B,Granary,
4D4BD77544396653DA194F9D882D120C,"Grand choice! These shovels will dig through anything, short of a castle wall!",
E20030B349767793E0C3A58F0114EC45,"Grand job, they look solid.",
8E708B03481749C043CDF090F08F37A9,"Grand, should I have everything I need. Speak to me tomorrow, I should be done by then.",
05E5939748F4650C3464178F4E12246A,Granite,
81B898F04FEFAD3D7A2252BBB2567A5C,Granite,
C5564E49409698C87776C28DD06B31A8,Granite,
9ECCA06148B80479598324B593AC7E0C,"Granite, now that's a tougher breed, perfect for your finer works, like sturdy millstones or grand entryways. Both are essentials in a builder's toolkit, each with its place depending on what you're aiming to build.",
7BF59E8641B13290C61F0E97B94F15B5,"Granite, though, that's the jewel for your finer pieces. Countertops, statues, and even accents in flooring. It's all about using the right stone for the right job to make your work stand the test of time.",
2AF9EB3E44CEF0BA9B295BBF04EDDC15,Grass - Foundation,
8897AF424523C5602E56FFB5BEFE50E4,Grass - Soil,
29BD570E4B0EB1C7100030A77C607A4F,Grass - Variation 2,
EE87371548B5FA43517323AC6D50E64E,Graves,
9487C38E41647F7AF41EFD980DED2222,Graveyard,
AE96486042CB3D2A694D22AD9ABD7791,Graveyard,
36134117450625B24094A68DF54DB9A7,Graveyard_01,
E79BCF3545AE7755C9EBD180B8D7CFBA,Graveyard_02,
24B865A940C390318A5BF59FFB155CAB,Graveyard_03,
53DC3DE243FC2CE184BF2CB69C812C79,Graycott,
9657246D4D862B97AE6E19BC6B9B3D69,Great Lord Ashbourne!,
E6AD810943FCE4F0401833AE106A030D,Great Lord Ashbourne!,
2B46F0DB43ED2906339DB7B5B13C370B,Great Plate Armour,
200E54E64236E6B2E7699C97AED45288,"Great work, the stew looks appetizing. Here’s your reward.",
DA3C7A484AD32827826816A4846E0086,"Great! Here's a list. They're common around here, so it shouldn't be too tough to find them.",
5AB7069D40DE7E6EE27CA98AB9AF6044,"Great! Please bring me roasted mushrooms, herbs, berries and boar tusk! Beware of the boars - they’re formidable fighters.",
F57D1B5C45BC9C34F97BF4B8E7E39D38,"Great, I’ll be right here.",
35AFFFB5486A70D4D73469B1AD31F048,"Great, I’ve been expecting you. Take the bag and this message for Paul, please.",
94151D71416CDDF208734087F279C3E8,"Great, a true professional! Here's your reward.",
FE8D91AE4AA88F655845F4B36119BB41,"Great, just tell me where to start!",
3CC8B3CD43410F13D84D9C88210E0E22,"Great, now listen real close to what I need you to do because this needs to go well.",
9EEC10CC4F25BB10E2B7DD804892F52F,"Great, please take this list for the herbalist, and don’t forget about the stew. I promise you will be paid handsomely.",
B17A5CBF463CD660EABA58BA5B99E60D,Greataxe,
3943434A40FCD22F4AF11DAC3B6E44D9,Greatsword,
5078AC27405E87C954D513AE3679E6A1,Greenslade,
2A54436D41962BCF360B478DFAC19AA8,"Greeting! You know that knowledge is power, my friend. With it, you can accomplish great things and overcome any obstacle in your path. And yes, I'm selling books. Don't you want to check?",
A6B18B7849B0EFDDC45A09AC6A81F2F1,Greetings and good fortune!,
011BE556458EB7E9E95BA19122E745D5,Greetings companion!,
2DC0369B40DE4BBA57E65C968A7008F7,Greetings companion!,
473E55B943888BE57D5F45B40886E1B6,Greetings companion!,
7B42D9634AD77D3DA525569062ADE7A6,Greetings companion!,
DE6FE1B3478092A6D8F351A07CBE56CD,Greetings companion!,
E4A7269F4518616C5F7DA3814796C889,Greetings companion!,
0303DD374C06352D9990EC86091D0411,Greetings companion! Your presence brings solace in troubled times.,
7AEA9E2E47C71717759F539A29E828FE,Greetings companion! Your presence brings solace in troubled times.,
2B37EEF94D40BC56E866B488B5180B73,Greetings!,
429F4EF44325909496F8BD872DA84633,Greetings!,
578BDB6B49E1D55BD73B3CB14805A123,Greetings!,
7F2441B740F685F6B53E4CB3FDA8A1D7,Greetings!,
864AC6544A38739B5D6866A7F509F307,Greetings!,
9AEBAF1A42AAC72E08836C825E134EC4,Greetings!,
B6DE2251480C6FD17771A9A7D42B0409,Greetings!,
F2914E7E41882295C2CE70955E389EA7,Greetings!,
A942188B447FC2213F07B59CFEDC9967,"Greetings, friend. In a world full of noise and distraction, there is nothing more valuable than a good book. Take a look what I have and discover the secrets within.",
59FA28284184F35A5B3EC381AD3DBD10,"Greetings, indomitable commander! Under your rule, the village prospers.",
7790DE0C46B33FD39EA7E8A0C99A70A3,"Greetings, indomitable commander! Under your rule, the village prospers.",
E5AF5DED4B65A22F8A770A8D43BAE68A,"Greetings, indomitable commander! Under your rule, the village prospers.",
1C7A10AB412C80AFEF9953B1C30F8570,"Greetings, loyal ally! We'll face any storm together.",
